## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI	interaction_partners	color
1776390	mapped	Peptoniphilus pacaensis	Peptoniphilus pacaensis		#93B4AF
1776391	mapped	Romboutsia timonensis	Romboutsia timonensis		#93B4AF
1776392	mapped	Massilimicrobiota timonensis	Massilimicrobiota timonensis		#93B4AF
1776758	mapped	Clostridium sp. N3C	Clostridium sp. N3C		#93B4AF
1777	mapped	Mycobacterium gastri	Mycobacterium gastri		#93B4AF
1777133	mapped	Caballeronia concitans	Caballeronia concitans		#93B4AF
1777134	mapped	Caballeronia turbans	Caballeronia turbans		#93B4AF
1777137	mapped	Caballeronia temeraria	Caballeronia temeraria		#93B4AF
1777138	mapped	Caballeronia fortuita	Caballeronia fortuita		#93B4AF
1777140	mapped	Caballeronia hypogeia	Caballeronia hypogeia		#93B4AF
1777141	mapped	Caballeronia pedi	Caballeronia pedi		#93B4AF
1777143	mapped	Caballeronia glebae	Caballeronia glebae		#93B4AF
1777144	mapped	Caballeronia ptereochthonis	Caballeronia ptereochthonis		#93B4AF
1777878	mapped	Streptococcus sp. DD10	Streptococcus sp. DD10		#93B4AF
1777879	mapped	Streptococcus sp. DD11	Streptococcus sp. DD11		#93B4AF
1777880	mapped	Streptococcus sp. DD12	Streptococcus sp. DD12		#93B4AF
1777881	mapped	Streptococcus sp. DD13	Streptococcus sp. DD13		#93B4AF
1778	mapped	Mycobacterium gordonae	Mycobacterium gordonae		#93B4AF
1778262	mapped	Candidatus Doolittlea endobia	Candidatus Doolittlea endobia		#93B4AF
1778263	mapped	Candidatus Hoaglandella endobia	Candidatus Hoaglandella endobia		#93B4AF
1778264	mapped	Candidatus Mikella endobia	Candidatus Mikella endobia		#93B4AF
1778481	mapped	Methylophilales bacterium LSUCC0135	Methylophilales bacterium LSUCC0135		#93B4AF
1778770	mapped	Microbacterium sp. HM58-2	Microbacterium sp. HM58-2		#93B4AF
1779382	mapped	Rhodothermaceae bacterium RA	Rhodothermaceae bacterium RA		#93B4AF
1780	mapped	Mycobacterium malmoense	Mycobacterium malmoense		#93B4AF
1780376	mapped	Alistipes sp. CHKCI003	Alistipes sp. CHKCI003		#93B4AF
1780377	mapped	Coriobacteriaceae bacterium CHKCI002	Coriobacteriaceae bacterium CHKCI002		#93B4AF
1780378	mapped	Clostridiales bacterium CHKCI001	Clostridiales bacterium CHKCI001		#93B4AF
1780379	mapped	Clostridiales bacterium CHKCI006	Clostridiales bacterium CHKCI006		#93B4AF
1780380	mapped	Eubacteriaceae bacterium CHKCI004	Eubacteriaceae bacterium CHKCI004		#93B4AF
1780381	mapped	Eubacteriaceae bacterium CHKCI005	Eubacteriaceae bacterium CHKCI005		#93B4AF
1781255	mapped	Desertifilum sp. IPPAS B-1220	Desertifilum sp. IPPAS B-1220		#93B4AF
1782	mapped	Mycolicibacter nonchromogenicus	Mycolicibacter nonchromogenicus		#93B4AF
1783	mapped	Mycobacterium scrofulaceum	Mycobacterium scrofulaceum		#93B4AF
178339	mapped	Actinomyces hongkongensis	Actinomyces hongkongensis		#93B4AF
1783499	mapped	Rufibacter ruber	Rufibacter ruber		#93B4AF
1783515	mapped	Streptomyces qaidamensis	Streptomyces qaidamensis		#93B4AF
178355	mapped	Flavobacterium omnivorum	Flavobacterium omnivorum		#93B4AF
178356	mapped	Flavobacterium xinjiangense	Flavobacterium xinjiangense		#93B4AF
1784	mapped	Mycobacterium simiae	Mycobacterium simiae		#93B4AF
1785091	mapped	Microbulbifer sp. Q7	Microbulbifer sp. Q7		#93B4AF
1785156	mapped	Dietzia sp. 111N12-1	Dietzia sp. 111N12-1		#93B4AF
1785995	mapped	Gemella sp. oral taxon 928	Gemella sp. oral taxon 928		#93B4AF
1785996	mapped	Leptotrichia sp. oral taxon 847	Leptotrichia sp. oral taxon 847		#93B4AF
1786003	mapped	Pararhodobacter sp. CCB-MM2	Pararhodobacter sp. CCB-MM2		#93B4AF
1787	mapped	Mycobacterium szulgai	Mycobacterium szulgai		#93B4AF
178774	mapped	Bacillus luciferensis	Bacillus luciferensis		#93B4AF
1788	mapped	Mycolicibacter terrae	Mycolicibacter terrae		#93B4AF
1789	mapped	Mycobacterium xenopi	Mycobacterium xenopi		#93B4AF
1789004	mapped	Ferrovum sp. Z-31	Ferrovum sp. Z-31		#93B4AF
1789224	mapped	Acinetobacter larvae	Acinetobacter larvae		#93B4AF
1790	mapped	Mycobacterium asiaticum	Mycobacterium asiaticum		#93B4AF
1790137	mapped	Wenyingzhuangia fucanilytica	Wenyingzhuangia fucanilytica		#93B4AF
1791	mapped	Mycolicibacterium aurum	Mycolicibacterium aurum		#93B4AF
1792290	mapped	Marinomonas spartinae	Marinomonas spartinae		#93B4AF
1792306	mapped	Lachnospiraceae bacterium C7	Lachnospiraceae bacterium C7		#93B4AF
1792307	mapped	Bosea sp. PAMC 26642	Bosea sp. PAMC 26642		#93B4AF
1792309	mapped	Chryseobacterium sp. FP211-J200	Chryseobacterium sp. FP211-J200		#93B4AF
1792508	mapped	Yangia sp. CCB-MM3	Yangia sp. CCB-MM3		#93B4AF
1792543	mapped	Thauera phenolivorans	Thauera phenolivorans		#93B4AF
1792834	mapped	Marinicella sediminis	Marinicella sediminis		#93B4AF
1792835	mapped	Mycolicibacter icosiumassiliensis	Mycolicibacter icosiumassiliensis		#93B4AF
1792845	mapped	Mucilaginibacter pedocola	Mucilaginibacter pedocola		#93B4AF
1793	mapped	Mycolicibacterium fallax	Mycolicibacterium fallax		#93B4AF
1793723	mapped	Hymenobacter sp. unc380mfsha3.1	Hymenobacter sp. unc380mfsha3.1		#93B4AF
1915309	mapped	Silvanigrella aquatica	Silvanigrella aquatica		#93B4AF
1793726	mapped	Halobacillus sp. KGW1	Halobacillus sp. KGW1		#93B4AF
1793963	mapped	Bacillus nakamurai	Bacillus nakamurai		#93B4AF
1794912	mapped	Anaerosporomusa subterranea	Anaerosporomusa subterranea		#93B4AF
1795	mapped	Mycolicibacterium neoaurum	Mycolicibacterium neoaurum		#93B4AF
1795043	mapped	Burkholderia sp. PAMC 26561	Burkholderia sp. PAMC 26561		#93B4AF
1795053	mapped	Microbacterium sp. PAMC 28756	Microbacterium sp. PAMC 28756		#93B4AF
1795630	mapped	Frondihabitans sp. PAMC 28766	Frondihabitans sp. PAMC 28766		#93B4AF
1795631	mapped	Variovorax sp. PAMC 28711	Variovorax sp. PAMC 28711		#93B4AF
1795632	mapped	Thermodesulfatator autotrophicus	Thermodesulfatator autotrophicus		#93B4AF
1795827	mapped	Eikenella sp. NML02-A-017	Eikenella sp. NML02-A-017		#93B4AF
1795832	mapped	Eikenella sp. NML130454	Eikenella sp. NML130454		#93B4AF
1796	mapped	Mycolicibacterium senegalense	Mycolicibacterium senegalense		#93B4AF
1796033	mapped	Pseudomonas sp. BMS12	Pseudomonas sp. BMS12		#93B4AF
1796497	mapped	Grimontia celer	Grimontia celer		#93B4AF
1796606	mapped	Cupriavidus nantongensis	Cupriavidus nantongensis		#93B4AF
1796613	mapped	Bacteroides caecimuris	Bacteroides caecimuris		#93B4AF
1796616	mapped	Blautia sp. YL58	Blautia sp. YL58		#93B4AF
1797	mapped	Mycolicibacterium thermoresistibile	Mycolicibacterium thermoresistibile		#93B4AF
1797110	mapped	Pontibacter sp. S10-8	Pontibacter sp. S10-8		#93B4AF
1797818	mapped	Deltaproteobacteria bacterium GWC2_55_46	Deltaproteobacteria bacterium GWC2_55_46		#93B4AF
1798	mapped	Mycolicibacillus trivialis	Mycolicibacillus trivialis		#93B4AF
1798168	mapped	Pseudobutyrivibrio sp. NOR37	Pseudobutyrivibrio sp. NOR37		#93B4AF
1798182	mapped	Gilliamella bombicola	Gilliamella bombicola		#93B4AF
1798183	mapped	Gilliamella intestini	Gilliamella intestini		#93B4AF
1798184	mapped	Sarcina sp. DSM 11001	Sarcina sp. DSM 11001		#93B4AF
1798186	mapped	Pseudobutyrivibrio sp. OR37	Pseudobutyrivibrio sp. OR37		#93B4AF
1798193	mapped	Erythrobacter sp. HL-111	Erythrobacter sp. HL-111		#93B4AF
1798195	mapped	Collimonas sp. OK242	Collimonas sp. OK242		#93B4AF
1798213	mapped	Pseudovibrio sp. Tun.PSC04-5.I4	Pseudovibrio sp. Tun.PSC04-5.I4		#93B4AF
1798214	mapped	Leifsonia sp. CL154	Leifsonia sp. CL154		#93B4AF
1798222	mapped	Leifsonia sp. 157MF	Leifsonia sp. 157MF		#93B4AF
1798223	mapped	Leifsonia sp. 21MFCrub1.1	Leifsonia sp. 21MFCrub1.1		#93B4AF
1798225	mapped	Formosa sp. Hel1_31_208	Formosa sp. Hel1_31_208		#93B4AF
1798227	mapped	Blastococcus sp. DSM 46786	Blastococcus sp. DSM 46786		#93B4AF
1798228	mapped	Blastococcus sp. DSM 46838	Blastococcus sp. DSM 46838		#93B4AF
1798239	mapped	Luteibacter sp. 329MFSha	Luteibacter sp. 329MFSha		#93B4AF
1798803	mapped	Alkalibacterium sp. 20	Alkalibacterium sp. 20		#93B4AF
1798805	mapped	Pararhizobium antarcticum	Pararhizobium antarcticum		#93B4AF
1799664	mapped	Nitrospira sp. SCGC AG-212-E16	Nitrospira sp. SCGC AG-212-E16		#93B4AF
1799789	mapped	Paraglaciecola hydrolytica	Paraglaciecola hydrolytica		#93B4AF
1801	mapped	Mycolicibacterium diernhoferi	Mycolicibacterium diernhoferi		#93B4AF
1801619	mapped	Collimonas sp. OK412	Collimonas sp. OK412		#93B4AF
1801620	mapped	Collimonas sp. OK307	Collimonas sp. OK307		#93B4AF
1801629	mapped	Synechococcus sp. MIT S9508	Synechococcus sp. MIT S9508		#93B4AF
180163	mapped	Cetobacterium ceti	Cetobacterium ceti		#93B4AF
1801630	mapped	Synechococcus sp. MIT S9509	Synechococcus sp. MIT S9509		#93B4AF
180195	mapped	Herbaspirillum autotrophicum	Herbaspirillum autotrophicum		#93B4AF
180197	mapped	Giesbergeria anulus	Giesbergeria anulus		#93B4AF
1803372	mapped	Lewinella sp. 4G2	Lewinella sp. 4G2		#93B4AF
1803665	mapped	Bradyrhizobium stylosanthis	Bradyrhizobium stylosanthis		#93B4AF
1804758	mapped	Streptomyces sp. CB03911	Streptomyces sp. CB03911		#93B4AF
1804984	mapped	Burkholderia sp. OLGA172	Burkholderia sp. OLGA172		#93B4AF
1805470	mapped	Clostridium nigeriense	Clostridium nigeriense		#93B4AF
1805471	mapped	Clostridium sp. Marseille-P2415	Clostridium sp. Marseille-P2415		#93B4AF
1805472	mapped	Clostridium mediterraneense	Clostridium mediterraneense		#93B4AF
1805473	mapped	Chryseobacterium timonianum	Chryseobacterium timonianum		#93B4AF
1805474	mapped	Bacillus mediterraneensis	Bacillus mediterraneensis		#93B4AF
1805475	mapped	Bacillus massilionigeriensis	Bacillus massilionigeriensis		#93B4AF
1805477	mapped	Clostridium sp. Marseille-P299	Clostridium sp. Marseille-P299		#93B4AF
1805478	mapped	Olsenella timonensis	Olsenella timonensis		#93B4AF
1805634	mapped	Acinetobacter sp. SFB	Acinetobacter sp. SFB		#93B4AF
1805635	mapped	Acinetobacter sp. SFD	Acinetobacter sp. SFD		#93B4AF
1805714	mapped	Christensenella massiliensis	Christensenella massiliensis		#93B4AF
1805819	mapped	Halomonas sp. ALS9	Halomonas sp. ALS9		#93B4AF
1805827	mapped	Rhodococcus sp. MTM3W5.2	Rhodococcus sp. MTM3W5.2		#93B4AF
1806484	mapped	Achromobacter sp. ATCC31444	Achromobacter sp. ATCC31444		#93B4AF
1806668	mapped	Marinomonas atlantica	Marinomonas atlantica		#93B4AF
1806669	mapped	Neptuniibacter pectenicola	Neptuniibacter pectenicola		#93B4AF
1806670	mapped	Neptuniibacter marinus	Neptuniibacter marinus		#93B4AF
1806837	mapped	Massilibacillus massiliensis	Massilibacillus massiliensis		#93B4AF
1806885	mapped	Sphingorhabdus sp. M41	Sphingorhabdus sp. M41		#93B4AF
1806891	mapped	Chlamydia sp. 2742-308	Chlamydia sp. 2742-308		#93B4AF
1806892	mapped	Acinetobacter pragensis	Acinetobacter pragensis		#93B4AF
1806905	mapped	Arthrobacter sp. ZXY-2	Arthrobacter sp. ZXY-2		#93B4AF
1807	mapped	Mycolicibacterium obuense	Mycolicibacterium obuense		#93B4AF
1807766	mapped	Pseudovibrio stylochi	Pseudovibrio stylochi		#93B4AF
1809061	mapped	Eikenella sp. NML96-A-049	Eikenella sp. NML96-A-049		#93B4AF
1809410	mapped	Herminiimonas arsenitoxidans	Herminiimonas arsenitoxidans		#93B4AF
180957	mapped	Pectobacterium brasiliense	Pectobacterium brasiliense		#93B4AF
180978	mapped	Candidatus Phytoplasma aurantifolia	Candidatus Phytoplasma aurantifolia		#93B4AF
1810504	mapped	Immundisolibacter cernigliae	Immundisolibacter cernigliae		#93B4AF
1811193	mapped	Streptococcus pantholopis	Streptococcus pantholopis		#93B4AF
1811386	mapped	Thermoactinomyces sp. AS95	Thermoactinomyces sp. AS95		#93B4AF
1811976	mapped	[Bacillus] sp. KCTC 13219	[Bacillus] sp. KCTC 13219		#93B4AF
1812480	mapped	Streptomyces sp. fd1-xmd	Streptomyces sp. fd1-xmd		#93B4AF
1812810	mapped	Rhodohalobacter halophilus	Rhodohalobacter halophilus		#93B4AF
1813019	mapped	Campylobacter hepaticus	Campylobacter hepaticus		#93B4AF
1855912	mapped	Luteitalea pratensis	Luteitalea pratensis		#93B4AF
1813946	mapped	Acidovorax sp. GW101-3H11	Acidovorax sp. GW101-3H11		#93B4AF
1814128	mapped	Streptococcus halotolerans	Streptococcus halotolerans		#93B4AF
1814289	mapped	Sanguibacter gelidistatuariae	Sanguibacter gelidistatuariae		#93B4AF
1816218	mapped	Colwellia sp. PAMC 20917	Colwellia sp. PAMC 20917		#93B4AF
1816219	mapped	Colwellia sp. PAMC 21821	Colwellia sp. PAMC 21821		#93B4AF
1816676	mapped	Alistipes provencensis	Alistipes provencensis		#93B4AF
1816677	mapped	Butyricimonas sp. Marseille-P2440	Butyricimonas sp. Marseille-P2440		#93B4AF
1816678	mapped	Christensenella timonensis	Christensenella timonensis		#93B4AF
1816680	mapped	Vaginella massiliensis	Vaginella massiliensis		#93B4AF
1816681	mapped	Paenibacillus tuaregi	Paenibacillus tuaregi		#93B4AF
1816684	mapped	Corynebacterium pacaense	Corynebacterium pacaense		#93B4AF
1816686	mapped	Halomonas sp. Marseille-P2426	Halomonas sp. Marseille-P2426		#93B4AF
1816688	mapped	Ruminococcus sp. Marseille-P328	Ruminococcus sp. Marseille-P328		#93B4AF
1816690	mapped	Chryseobacterium sp. 6021061333	Chryseobacterium sp. 6021061333		#93B4AF
1816691	mapped	Cohnella sp. 6021052837	Cohnella sp. 6021052837		#93B4AF
1816693	mapped	Bacillus massiliglaciei	Bacillus massiliglaciei		#93B4AF
1816694	mapped	Clostridium sp. Marseille-P2538	Clostridium sp. Marseille-P2538		#93B4AF
1816695	mapped	Bacillus tuaregi	Bacillus tuaregi		#93B4AF
1816696	mapped	Gracilibacillus timonensis	Gracilibacillus timonensis		#93B4AF
1818881	mapped	Candidatus Thiodiazotropha endoloripes	Candidatus Thiodiazotropha endoloripes		#93B4AF
1819727	mapped	Polynucleobacter sp. MWH-Adler-W8	Polynucleobacter sp. MWH-Adler-W8		#93B4AF
1820336	mapped	Colwellia sediminilitoris	Colwellia sediminilitoris		#93B4AF
1821260	mapped	Bacillus marinisedimentorum	Bacillus marinisedimentorum		#93B4AF
182141	mapped	Pseudoalteromonas prydzensis	Pseudoalteromonas prydzensis		#93B4AF
1821621	mapped	Marinobacterium aestuarii	Marinobacterium aestuarii		#93B4AF
182270	mapped	Aurantimonas coralicida	Aurantimonas coralicida		#93B4AF
1823756	mapped	Actinomycetaceae bacterium BA112	Actinomycetaceae bacterium BA112		#93B4AF
1823759	mapped	Desulfuromonas sp. DDH964	Desulfuromonas sp. DDH964		#93B4AF
1824	mapped	Nocardia asteroides	Nocardia asteroides		#93B4AF
1825069	mapped	Streptococcus marmotae	Streptococcus marmotae		#93B4AF
1826872	mapped	Candidatus Nitrosocosmicus exaquare	Candidatus Nitrosocosmicus exaquare		#93B4AF
1826909	mapped	Pedobacter psychrophilus	Pedobacter psychrophilus		#93B4AF
1827136	mapped	Candidatus Marithrix sp. Canyon 246	Candidatus Marithrix sp. Canyon 246		#93B4AF
1827324	mapped	Microbacterium sp. H83	Microbacterium sp. H83		#93B4AF
1827365	mapped	Rheinheimera sp. SA_1	Rheinheimera sp. SA_1		#93B4AF
1827469	mapped	Brevundimonas sp. GW460-12-10-14-LB2	Brevundimonas sp. GW460-12-10-14-LB2		#93B4AF
1829	mapped	Rhodococcus rhodochrous	Rhodococcus rhodochrous		#93B4AF
183	mapped	Leptonema illini	Leptonema illini		#93B4AF
1833	mapped	Rhodococcus erythropolis	Rhodococcus erythropolis		#93B4AF
1833852	mapped	Desulfotomaculum ferrireducens	Desulfotomaculum ferrireducens		#93B4AF
1834066	mapped	Mycobacterium sp. 1081908.1	Mycobacterium sp. 1081908.1		#93B4AF
1834067	mapped	Mycobacterium sp. 1100029.7	Mycobacterium sp. 1100029.7		#93B4AF
1834069	mapped	Mycobacterium sp. 1164985.4	Mycobacterium sp. 1164985.4		#93B4AF
1834073	mapped	Mycobacterium sp. 1245111.1	Mycobacterium sp. 1245111.1		#93B4AF
1834076	mapped	Mycobacterium sp. 1274756.6	Mycobacterium sp. 1274756.6		#93B4AF
1834077	mapped	Mycobacterium sp. 1274761.0	Mycobacterium sp. 1274761.0		#93B4AF
1834078	mapped	Mycobacterium sp. 1465703.0	Mycobacterium sp. 1465703.0		#93B4AF
1834081	mapped	Mycobacterium sp. 1482292.6	Mycobacterium sp. 1482292.6		#93B4AF
1834082	mapped	Mycobacterium sp. 1554424.7	Mycobacterium sp. 1554424.7		#93B4AF
1834083	mapped	Mycobacterium sp. 852002-10029_SCH5224772	Mycobacterium sp. 852002-10029_SCH5224772		#93B4AF
1834089	mapped	Mycobacterium sp. 852002-40037_SCH5390672	Mycobacterium sp. 852002-40037_SCH5390672		#93B4AF
1834092	mapped	Mycobacterium sp. 852002-50816_SCH5313054-b	Mycobacterium sp. 852002-50816_SCH5313054-b		#93B4AF
1834094	mapped	Mycobacterium sp. 852002-51057_SCH5723018	Mycobacterium sp. 852002-51057_SCH5723018		#93B4AF
1834097	mapped	Mycobacterium sp. 852002-51163_SCH5372311	Mycobacterium sp. 852002-51163_SCH5372311		#93B4AF
1834105	mapped	Mycobacterium sp. 852002-51961_SCH5331710	Mycobacterium sp. 852002-51961_SCH5331710		#93B4AF
1834106	mapped	Mycobacterium sp. 852002-51971_SCH5477799-a	Mycobacterium sp. 852002-51971_SCH5477799-a		#93B4AF
1834109	mapped	Mycobacterium sp. 852013-50091_SCH5140682	Mycobacterium sp. 852013-50091_SCH5140682		#93B4AF
1834111	mapped	Mycobacterium sp. 852013-51886_SCH5428379	Mycobacterium sp. 852013-51886_SCH5428379		#93B4AF
1834112	mapped	Mycobacterium sp. 852014-50255_SCH5639931	Mycobacterium sp. 852014-50255_SCH5639931		#93B4AF
1834116	mapped	Mycobacterium sp. 852014-52450_SCH5900713	Mycobacterium sp. 852014-52450_SCH5900713		#93B4AF
1834117	mapped	Mycobacterium sp. ACS1612	Mycobacterium sp. ACS1612		#93B4AF
1834119	mapped	Mycobacterium sp. ACS4054	Mycobacterium sp. ACS4054		#93B4AF
1834121	mapped	Mycobacterium sp. ACS4331	Mycobacterium sp. ACS4331		#93B4AF
1834123	mapped	Mycobacterium sp. E1214	Mycobacterium sp. E1214		#93B4AF
1834128	mapped	Mycobacterium sp. E1747	Mycobacterium sp. E1747		#93B4AF
1834129	mapped	Mycobacterium sp. E183	Mycobacterium sp. E183		#93B4AF
1834134	mapped	Mycobacterium sp. E2479	Mycobacterium sp. E2479		#93B4AF
1834137	mapped	Mycobacterium sp. E2699	Mycobacterium sp. E2699		#93B4AF
1834138	mapped	Mycobacterium sp. E2733	Mycobacterium sp. E2733		#93B4AF
1834143	mapped	Mycobacterium sp. E3198	Mycobacterium sp. E3198		#93B4AF
1834144	mapped	Mycobacterium sp. E3251	Mycobacterium sp. E3251		#93B4AF
1834149	mapped	Mycobacterium sp. E740	Mycobacterium sp. E740		#93B4AF
1834154	mapped	Mycobacterium sp. GA-1841	Mycobacterium sp. GA-1841		#93B4AF
1834158	mapped	Mycobacterium sp. IS-1264	Mycobacterium sp. IS-1264		#93B4AF
1834160	mapped	Mycobacterium sp. IS-836	Mycobacterium sp. IS-836		#93B4AF
1834161	mapped	Mycobacterium sp. NS-7484	Mycobacterium sp. NS-7484		#93B4AF
1834181	mapped	Enterococcus sp. 4G2_DIV0659	Enterococcus sp. 4G2_DIV0659		#93B4AF
1834189	mapped	Enterococcus sp. 7F3_DIV0205	Enterococcus sp. 7F3_DIV0205		#93B4AF
1834191	mapped	Enterococcus sp. 8G7_MSG3316	Enterococcus sp. 8G7_MSG3316		#93B4AF
1834196	mapped	Lachnoclostridium sp. YL32	Lachnoclostridium sp. YL32		#93B4AF
1834198	mapped	Hungateiclostridiaceae bacterium KB18	Hungateiclostridiaceae bacterium KB18		#93B4AF
1796646	mapped	Muribaculum intestinale	Muribaculum intestinale		#93B4AF
1834205	mapped	Burkholderiales bacterium YL45	Burkholderiales bacterium YL45		#93B4AF
1834207	mapped	Erysipelotrichaceae bacterium I46	Erysipelotrichaceae bacterium I46		#93B4AF
1834512	mapped	Frankia sp. BMG5.36	Frankia sp. BMG5.36		#93B4AF
1834516	mapped	Frankia asymbiotica	Frankia asymbiotica		#93B4AF
1834519	mapped	Fibrella sp. ES10-3-2-2	Fibrella sp. ES10-3-2-2		#93B4AF
1835005	mapped	Saccharothrix sp. CB00851	Saccharothrix sp. CB00851		#93B4AF
1835254	mapped	Polynucleobacter duraquae	Polynucleobacter duraquae		#93B4AF
1835721	mapped	secondary endosymbiont of Trabutina mannipara	secondary endosymbiont of Trabutina mannipara		#93B4AF
1835723	mapped	Arthrobacter sp. OY3WO11	Arthrobacter sp. OY3WO11		#93B4AF
1836467	mapped	Maribacter sp. T28	Maribacter sp. T28		#93B4AF
1837282	mapped	Enteractinococcus helveticum	Enteractinococcus helveticum		#93B4AF
183763	mapped	Streptomonospora alba	Streptomonospora alba		#93B4AF
1838280	mapped	Desulfotomaculum copahuensis	Desulfotomaculum copahuensis		#93B4AF
1838286	mapped	Lacunisphaera limnophila	Lacunisphaera limnophila		#93B4AF
1838287	mapped	Gammaproteobacteria bacterium 2W06	Gammaproteobacteria bacterium 2W06		#93B4AF
1839783	mapped	Streptomyces sp. DI166	Streptomyces sp. DI166		#93B4AF
1839801	mapped	Dehalogenimonas formicexedens	Dehalogenimonas formicexedens		#93B4AF
1839807	mapped	Rappaport israeli	Rappaport israeli		#93B4AF
1840087	mapped	Aliivibrio sp. 1S175	Aliivibrio sp. 1S175		#93B4AF
1840095	mapped	Streptomyces sp. F-3	Streptomyces sp. F-3		#93B4AF
1840217	mapped	Candidatus Arthromitus sp. SFB-turkey	Candidatus Arthromitus sp. SFB-turkey		#93B4AF
1841610	mapped	Planctopirus hydrillae	Planctopirus hydrillae		#93B4AF
1841653	mapped	Rhizobium sp. AC27/96	Rhizobium sp. AC27/96		#93B4AF
1841654	mapped	Rhizobium sp. AC44/96	Rhizobium sp. AC44/96		#93B4AF
1841856	mapped	Bacteroides mediterraneensis	Bacteroides mediterraneensis		#93B4AF
1841857	mapped	Culturomica massiliensis	Culturomica massiliensis		#93B4AF
1841859	mapped	Mycobacterium sp. AB308	Mycobacterium sp. AB308		#93B4AF
1841860	mapped	Mycobacterium sp. AB57	Mycobacterium sp. AB57		#93B4AF
1841861	mapped	Mycobacterium sp. AB215	Mycobacterium sp. AB215		#93B4AF
1841862	mapped	Agrococcus sp. Marseille-P2731	Agrococcus sp. Marseille-P2731		#93B4AF
1841863	mapped	Gordonibacter massiliensis	Gordonibacter massiliensis		#93B4AF
1841865	mapped	Mediterranea massiliensis	Mediterranea massiliensis		#93B4AF
1841867	mapped	Phocea massiliensis	Phocea massiliensis		#93B4AF
1841868	mapped	Provencibacterium massiliense	Provencibacterium massiliense		#93B4AF
1842532	mapped	Pelobacter sp. SFB93	Pelobacter sp. SFB93		#93B4AF
1842533	mapped	Acidovorax sp. RAC01	Acidovorax sp. RAC01		#93B4AF
1842534	mapped	Sinorhizobium sp. RAC02	Sinorhizobium sp. RAC02		#93B4AF
1842535	mapped	Blastomonas sp. RAC04	Blastomonas sp. RAC04		#93B4AF
1842536	mapped	Agrobacterium sp. RAC06	Agrobacterium sp. RAC06		#93B4AF
1842537	mapped	Hydrogenophaga sp. RAC07	Hydrogenophaga sp. RAC07		#93B4AF
1842539	mapped	Bosea sp. RAC05	Bosea sp. RAC05		#93B4AF
1842540	mapped	Methyloversatilis sp. RAC08	Methyloversatilis sp. RAC08		#93B4AF
1842727	mapped	Rhodoferax koreense	Rhodoferax koreense		#93B4AF
1843236	mapped	Sphingomonas montana	Sphingomonas montana		#93B4AF
1843368	mapped	Sphingobium sp. RAC03	Sphingobium sp. RAC03		#93B4AF
1843580	mapped	Xanthomonas floridensis	Xanthomonas floridensis		#93B4AF
1843581	mapped	Xanthomonas nasturtii	Xanthomonas nasturtii		#93B4AF
1844	mapped	Nocardioides luteus	Nocardioides luteus		#93B4AF
1844006	mapped	Phaeobacter porticola	Phaeobacter porticola		#93B4AF
1844708	mapped	Desulfovibrio sp. DV	Desulfovibrio sp. DV		#93B4AF
1844972	mapped	Paenibacillus oryzae	Paenibacillus oryzae		#93B4AF
1847728	mapped	Lactobacillus allii	Lactobacillus allii		#93B4AF
1848	mapped	Pseudonocardia thermophila	Pseudonocardia thermophila		#93B4AF
1848038	mapped	Methylovorus sp. MM2	Methylovorus sp. MM2		#93B4AF
1848039	mapped	Methylobacillus sp. MM3	Methylobacillus sp. MM3		#93B4AF
1848158	mapped	Clostridium sp. Bc-iso-3	Clostridium sp. Bc-iso-3		#93B4AF
1848189	mapped	Muricauda sp. CP2A	Muricauda sp. CP2A		#93B4AF
1848190	mapped	Rothia sp. ND6WE1A	Rothia sp. ND6WE1A		#93B4AF
1848291	mapped	Rhizobium sp. LCM 4573	Rhizobium sp. LCM 4573		#93B4AF
1848292	mapped	Ensifer sp. LCM 4579	Ensifer sp. LCM 4579		#93B4AF
184870	mapped	Varibaculum cambriense	Varibaculum cambriense		#93B4AF
1848766	mapped	Campylobacter ornithocola	Campylobacter ornithocola		#93B4AF
1848903	mapped	Capnocytophaga canis	Capnocytophaga canis		#93B4AF
1849032	mapped	Arthrobacter sp. U41	Arthrobacter sp. U41		#93B4AF
1849167	mapped	Marinobacter sp. EhN04	Marinobacter sp. EhN04		#93B4AF
1849168	mapped	Sulfitobacter sp. EhC04	Sulfitobacter sp. EhC04		#93B4AF
1849170	mapped	Rhodobacteraceae bacterium EhC02	Rhodobacteraceae bacterium EhC02		#93B4AF
1849171	mapped	Sphingomonadales bacterium EhC05	Sphingomonadales bacterium EhC05		#93B4AF
1849358	mapped	Erythrobacter sp. EhN03	Erythrobacter sp. EhN03		#93B4AF
1849359	mapped	Jannaschia sp. EhC01	Jannaschia sp. EhC01		#93B4AF
1849360	mapped	Balneola sp. EhC07	Balneola sp. EhC07		#93B4AF
1849383	mapped	Psychrobacter sp. SHUES1	Psychrobacter sp. SHUES1		#93B4AF
1849491	mapped	Auricoccus indicus	Auricoccus indicus		#93B4AF
1849719	mapped	Labilibacter aurantiacus	Labilibacter aurantiacus		#93B4AF
1849967	mapped	Streptomyces sp. SAT1	Streptomyces sp. SAT1		#93B4AF
1849968	mapped	Algibacter aquaticus	Algibacter aquaticus		#93B4AF
185007	mapped	Pseudobutyrivibrio xylanivorans	Pseudobutyrivibrio xylanivorans		#93B4AF
185008	mapped	Butyrivibrio hungatei	Butyrivibrio hungatei		#93B4AF
