## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI
386043	periphery	Listeria welshimeri	Listeria welshimeri serovar 6b str. SLCC5334
386415	periphery	Clostridium novyi	Clostridium novyi NT
387092	core	Nitratiruptor sp. SB1552	Nitratiruptor sp. SB155-2
387093	core	Sulfurovum sp. NBC371	Sulfurovum sp. NBC37-1
387344	periphery	Lactobacillus brevis	Lactobacillus brevis ATCC 367
387662	core	Carsonella ruddii	Candidatus Carsonella ruddii PV
388399	core	Sagittula stellata	Sagittula stellata E-37
388400	periphery	Bacillus sp. B14905	Bacillus sp. B14905
388401	periphery	Rhodobacteraceae bacterium HTCC2150	Rhodobacteraceae bacterium HTCC2150
388413	core	Algoriphagus sp. PR1	Algoriphagus sp. PR1
388739	periphery	Roseobacter sp. SK20926	Roseobacter sp. SK209-2-6
388919	periphery	Streptococcus sanguinis SK36	Streptococcus sanguinis SK36
390235	periphery	Pseudomonas putida W619	Pseudomonas putida W619
390236	periphery	Borrelia afzelii	Borrelia afzelii PKo
390333	periphery	Lactobacillus delbrueckii	Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842
390874	periphery	Thermotoga petrophila	Thermotoga petrophila RKU-1
391008	periphery	Stenotrophomonas maltophilia R5513	Stenotrophomonas maltophilia R551-3
391009	core	Thermosipho melanesiensis	Thermosipho melanesiensis BI429
391037	core	Salinispora arenicola	Salinispora arenicola CNS-205
391038	periphery	Burkholderia phymatum	Burkholderia phymatum STM815
391165	core	Granulibacter bethesdensis	Granulibacter bethesdensis CGDNIH1
391295	periphery	Streptococcus suis	Streptococcus suis 05ZYH33
391574	periphery	Vibrionales bacterium SWAT3	Vibrionales bacterium SWAT-3
391587	core	Kordia algicida	Kordia algicida OT-1
391589	periphery	Roseobacter sp. GAI101	Roseobacter sp. GAI101
391591	periphery	Vibrio shilonii	Vibrio shilonii AK1
391592	core	Caminibacter mediatlanticus	Caminibacter mediatlanticus TB-2
391593	periphery	Roseobacter sp. CCS2	Roseobacter sp. CCS2
391595	periphery	Roseobacter litoralis	Roseobacter litoralis Och 149
391596	core	Pedobacter sp. BAL39	Pedobacter sp. BAL39
391597	core	Limnobacter sp. MED105	Limnobacter sp. MED105
391598	periphery	Flavobacteria bacterium BAL38	Flavobacteria bacterium BAL38
391600	core	Brevundimonas sp. BAL3	Brevundimonas sp. BAL3
391603	periphery	Flavobacteriales bacterium ALC1	Flavobacteriales bacterium ALC-1
391612	periphery	Cyanothece sp. CCY0110	Cyanothece sp. CCY0110
391613	core	Roseovarius sp. TM1035	Roseovarius sp. TM1035
391615	periphery	gamma proteobacterium HTCC5015	gamma proteobacterium HTCC5015
391616	periphery	Octadecabacter antarcticus 238	Octadecabacter antarcticus 238
391619	core	Phaeobacter gallaeciensis	Phaeobacter gallaeciensis DSM 17395
391623	periphery	Thermococcus barophilus	Thermococcus barophilus MP
391624	core	Oceanibulbus indolifex	Oceanibulbus indolifex HEL-45
391625	core	Plesiocystis pacifica	Plesiocystis pacifica SIR-1
391626	core	Octadecabacter antarcticus 307	Octadecabacter antarcticus 307
391735	core	Verminephrobacter eiseniae	Verminephrobacter eiseniae EF01-2
391896	periphery	Rickettsia bellii	Rickettsia bellii OSU 85-389
392499	periphery	Sphingomonas wittichii	Sphingomonas wittichii RW1
392500	periphery	Shewanella woodyi	Shewanella woodyi ATCC 51908
393305	periphery	Yersinia enterocolitica	Yersinia enterocolitica subsp. enterocolitica 8081
393480	periphery	Fusobacterium nucleatum polymorphum	Fusobacterium nucleatum subsp. polymorphum ATCC 10953
393595	periphery	Alcanivorax borkumensis	Alcanivorax borkumensis SK2
394221	core	Maricaulis maris	Maricaulis maris MCS10
394503	periphery	Clostridium cellulolyticum	Clostridium cellulolyticum H10
395019	periphery	Burkholderia multivorans	Burkholderia multivorans ATCC 17616
395492	periphery	Rhizobium leguminosarum trifolii	Rhizobium leguminosarum bv. trifolii WSM2304
395494	core	Gallionella capsiferriformans	Gallionella capsiferriformans ES-2
395495	core	Leptothrix cholodnii	Leptothrix cholodnii SP-6
395961	periphery	Cyanothece sp. PCC7425	Cyanothece sp. PCC 7425
395963	core	Beijerinckia indica	Beijerinckia indica subsp. indica ATCC 9039
395965	core	Methylocella silvestris	Methylocella silvestris BL2
396513	periphery	Staphylococcus carnosus	Staphylococcus carnosus subsp. carnosus TM300
396588	periphery	Thioalkalivibrio sulfidophilus	Thioalkalivibrio sulfidophilus HL-EbGr7
396595	core	Thioalkalivibrio sp. K90mix	Thioalkalivibrio sp. K90mix
397945	core	Acidovorax citrulli	Acidovorax citrulli AAC00-1
397948	core	Caldivirga maquilingensis	Caldivirga maquilingensis IC-167
398511	periphery	Bacillus pseudofirmus	Bacillus pseudofirmus OF4
398513	periphery	Bifidobacterium bifidum	Bifidobacterium bifidum NCIMB 41171
398527	periphery	Burkholderia phytofirmans	Burkholderia phytofirmans PsJN
398578	core	Delftia acidovorans	Delftia acidovorans SPH-1
398579	periphery	Shewanella pealeana	Shewanella pealeana ATCC 700345
398580	core	Dinoroseobacter shibae	Dinoroseobacter shibae DFL 12
398720	core	Leeuwenhoekiella blandensis	Leeuwenhoekiella blandensis MED217
398767	periphery	Geobacter lovleyi	Geobacter lovleyi SZ
399549	periphery	Metallosphaera sedula	Metallosphaera sedula DSM 5348
399550	core	Staphylothermus marinus	Staphylothermus marinus F1
399739	periphery	Pseudomonas mendocina ymp	Pseudomonas mendocina ymp
399741	core	Serratia proteamaculans	Serratia proteamaculans 568
399742	core	Enterobacter sp. 638	Enterobacter sp. 638
399795	core	Comamonas testosteroni KF1	Comamonas testosteroni KF-1
400668	core	Marinomonas sp. MWYL1	Marinomonas sp. MWYL1
400682	core	Amphimedon queenslandica	Amphimedon queenslandica
401053	core	Terriglobus saanensis	Terriglobus saanensis SP1PR4
401473	periphery	Bifidobacterium dentium	Bifidobacterium dentium Bd1
401526	core	Thermosinus carboxydivorans	Thermosinus carboxydivorans Nor1
402612	periphery	Flavobacterium psychrophilum	Flavobacterium psychrophilum JIP02/86
402626	periphery	Ralstonia pickettii	Ralstonia pickettii 12J
402676	periphery	Schizosaccharomyces japonicus	Schizosaccharomyces japonicus yFS275
402880	periphery	Methanococcus maripaludis C5	Methanococcus maripaludis C5
402881	core	Parvibaculum lavamentivorans	Parvibaculum lavamentivorans DS-1
403833	core	Petrotoga mobilis	Petrotoga mobilis SJ95
404380	periphery	Geobacter bemidjiensis	Geobacter bemidjiensis Bem
404589	periphery	Anaeromyxobacter sp. Fw1095	Anaeromyxobacter sp. Fw109-5
405566	periphery	Lactobacillus helveticus	Lactobacillus helveticus DPC 4571
405948	core	Saccharopolyspora erythraea	Saccharopolyspora erythraea NRRL 2338
406124	periphery	Bacillus sp. m313	Bacillus sp. m3-13
406327	periphery	Methanococcus vannielii	Methanococcus vannielii SB
406817	periphery	Xenorhabdus nematophila	Xenorhabdus nematophila ATCC 19061
406818	core	Xenorhabdus bovienii	Xenorhabdus bovienii SS-2004
408672	periphery	Nocardioidaceae bacterium Broad1	Nocardioidaceae bacterium Broad-1
410358	core	Methanocorpusculum labreanum	Methanocorpusculum labreanum Z
410359	periphery	Pyrobaculum calidifontis	Pyrobaculum calidifontis JCM 11548
411154	core	Gramella forsetii	Gramella forsetii KT0803
411459	periphery	Ruminococcus obeum ATCC29174	Ruminococcus obeum ATCC 29174
411460	periphery	Ruminococcus torques ATCC27756	Ruminococcus torques ATCC 27756
411461	periphery	Dorea formicigenerans	Dorea formicigenerans ATCC 27755
411462	core	Dorea longicatena	Dorea longicatena DSM 13814
411463	periphery	Eubacterium ventriosum	Eubacterium ventriosum ATCC 27560
411464	periphery	Desulfovibrio piger	Desulfovibrio piger ATCC 29098
411465	periphery	Parvimonas micra	Parvimonas micra ATCC 33270
411466	periphery	Actinomyces odontolyticus	Actinomyces odontolyticus ATCC 17982
411467	core	Pseudoflavonifractor capillosus	Pseudoflavonifractor capillosus ATCC 29799
411468	periphery	Clostridium scindens	Clostridium scindens ATCC 35704
411469	periphery	Eubacterium hallii	Eubacterium hallii DSM 3353
411470	periphery	Ruminococcus gnavus	Ruminococcus gnavus ATCC 29149
411471	core	Subdoligranulum variabile	Subdoligranulum variabile DSM 15176
411474	periphery	Coprococcus eutactus	Coprococcus eutactus ATCC 27759
411476	periphery	Bacteroides ovatus	Bacteroides ovatus ATCC 8483
411477	core	Parabacteroides merdae	Parabacteroides merdae ATCC 43184
411483	periphery	Faecalibacterium prausnitzii A2165	Faecalibacterium prausnitzii A2-165
411489	periphery	Clostridium sp. L250	Clostridium sp. L2-50
411490	core	Anaerostipes caccae	Anaerostipes caccae DSM 14662
411684	core	Hoeflea phototrophica	Hoeflea phototrophica DFL-43
411901	periphery	Bacteroides caccae	Bacteroides caccae ATCC 43185
411902	periphery	Clostridium bolteae	Clostridium bolteae ATCC BAA-613
411903	periphery	Collinsella aerofaciens	Collinsella aerofaciens ATCC 25986
412030	periphery	Paramecium tetraurelia	Paramecium tetraurelia strain d4 2
412133	periphery	Trichomonas vaginalis G3	Trichomonas vaginalis G3
412419	periphery	Borrelia duttonii	Borrelia duttonii Ly
412597	periphery	Paracoccus sp. TRP	Paracoccus sp. TRP
412965	periphery	Vesicomyosocius okutanii	Candidatus Vesicomyosocius okutanii HA
413404	periphery	Ruthia magnifica	Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica)
414684	periphery	Rhodospirillum centenum	Rhodospirillum centenum SW
415426	core	Hyperthermus butylicus	Hyperthermus butylicus DSM 5456
416269	core	Actinobacillus pleuropneumoniae 5b	Actinobacillus pleuropneumoniae serovar 5b str. L20
416348	core	Halorubrum lacusprofundi	Halorubrum lacusprofundi ATCC 49239
416591	core	Thermotoga lettingae	Thermotoga lettingae TMO
416870	core	Lactococcus lactis cremoris	Lactococcus lactis subsp. cremoris MG1363
419610	core	Methylobacterium extorquens PA1	Methylobacterium extorquens PA1
419665	periphery	Methanococcus aeolicus	Methanococcus aeolicus Nankai-3
419947	periphery	Mycobacterium tuberculosis H37Ra	Mycobacterium tuberculosis H37Ra
420245	periphery	Leishmania braziliensis	Leishmania braziliensis MHOM BR 75 M2904
420246	periphery	Geobacillus thermodenitrificans	Geobacillus thermodenitrificans NG80-2
420247	periphery	Methanobrevibacter smithii	Methanobrevibacter smithii ATCC 35061
420336	core	Epulopiscium sp. NtB	Epulopiscium sp. N.t. morphotype B
420662	core	Methylibium petroleiphilum	Methylibium petroleiphilum PM1
420890	periphery	Lactococcus garvieae	Lactococcus garvieae Lg2
423536	periphery	Perkinsus marinus	Perkinsus marinus ATCC 50983
425104	periphery	Shewanella sediminis	Shewanella sediminis HAW-EB3
425265	periphery	Malassezia globosa	Malassezia globosa CBS 7966
426114	core	Thiomonas sp. 3As	Thiomonas sp. 3As
426117	periphery	Methylobacterium sp. 446	Methylobacterium sp. 4-46
426355	periphery	Methylobacterium radiotolerans	Methylobacterium radiotolerans JCM 2831
426368	periphery	Methanococcus maripaludis C7	Methanococcus maripaludis C7
426418	core	Pyrenophora tritici	Pyrenophora tritici repentis Pt 1C BFP
428125	periphery	Clostridium leptum	Clostridium leptum DSM 753
428126	periphery	Clostridium spiroforme	Clostridium spiroforme DSM 1552
428127	periphery	Eubacterium dolichum	Eubacterium dolichum DSM 3991
429009	core	Ammonifex degensii	Ammonifex degensii KC4
430066	periphery	Brucella abortus	Brucella abortus S19
431895	core	Monosiga brevicollis	Monosiga brevicollis MX1
431943	periphery	Clostridium kluyveri	Clostridium kluyveri DSM 555
431947	periphery	Porphyromonas gingivalis ATCC33277	Porphyromonas gingivalis ATCC 33277
434131	core	Neorickettsia risticii	Neorickettsia risticii str. Illinois
435258	core	Leishmania infantum	Leishmania infantum JPCM5
435590	periphery	Bacteroides vulgatus	Bacteroides vulgatus ATCC 8482
435591	periphery	Parabacteroides distasonis	Parabacteroides distasonis ATCC 8503
435832	periphery	Neisseria mucosa C102	Neisseria mucosa C102
435837	periphery	Staphylococcus hominis	Staphylococcus hominis subsp. hominis C80
435838	periphery	Staphylococcus caprae	Staphylococcus caprae C87
435842	periphery	Streptococcus sp. C150	Streptococcus sp. C150
436017	periphery	Ostreococcus lucimarinus	Ostreococcus lucimarinus CCE9901
436114	periphery	Sulfurihydrogenibium sp. YO3AOP1	Sulfurihydrogenibium sp. YO3AOP1
436308	core	Nitrosopumilus maritimus	Nitrosopumilus maritimus SCM1
436717	periphery	Acinetobacter oleivorans	Acinetobacter oleivorans DR1
436907	core	Vanderwaltozyma polyspora	Vanderwaltozyma polyspora DSM 70294
438753	core	Azorhizobium caulinodans	Azorhizobium caulinodans ORS 571
439235	core	Desulfatibacillum alkenivorans	Desulfatibacillum alkenivorans AK-01
439292	periphery	Bacillus selenitireducens	Bacillus selenitireducens MLS10
439375	core	Ochrobactrum anthropi	Ochrobactrum anthropi ATCC 49188
439481	core	Aciduliprofundum boonei	Aciduliprofundum boonei T469
439483	periphery	Campylobacterales bacterium	Campylobacterales bacterium GD 1
439493	core	Pelagibacter sp. HTCC7211	Candidatus Pelagibacter sp. HTCC7211
439496	periphery	Rhodobacterales bacterium Y4I	Rhodobacterales bacterium Y4I
439497	periphery	Ruegeria sp. R11	Ruegeria sp. R11
440497	periphery	Lactobacillus jensenii 1153	Lactobacillus jensenii 1153
441375	periphery	Cryptosporidium muris	Cryptosporidium muris RN66
441620	core	Methylobacterium populi	Methylobacterium populi BJ001
441768	core	Acholeplasma laidlawii	Acholeplasma laidlawii PG-8A
441769	core	Bacillus coahuilensis	Bacillus coahuilensis m4-4
441959	core	Talaromyces stipitatus	Talaromyces stipitatus ATCC 10500
441960	periphery	Penicillium marneffei	Penicillium marneffei ATCC 18224
443143	periphery	Geobacter sp. M18	Geobacter sp. M18
443144	periphery	Geobacter sp. M21	Geobacter sp. M21
443152	periphery	Marinobacter algicola	Marinobacter algicola DG893
443218	core	Amycolicicoccus subflavus	Amycolicicoccus subflavus DQS3-9A1
443254	core	Marinitoga piezophila	Marinitoga piezophila KA3
443255	periphery	Streptomyces clavuligerus	Streptomyces clavuligerus ATCC 27064
443906	core	Clavibacter michiganensis michiganensis	Clavibacter michiganensis subsp. michiganensis NCPPB 382
444157	periphery	Thermoproteus neutrophilus	Thermoproteus neutrophilus V24Sta
444158	periphery	Methanococcus maripaludis C6	Methanococcus maripaludis C6
444177	periphery	Lysinibacillus sphaericus	Lysinibacillus sphaericus C3-41
444612	periphery	Rickettsia endosymbiont	Rickettsia endosymbiont of Ixodes scapularis
445335	periphery	Clostridium botulinum NCTC2916	Clostridium botulinum NCTC 2916
445337	periphery	Clostridium botulinum C Eklund	Clostridium botulinum C str. Eklund
445932	core	Elusimicrobium minutum	Elusimicrobium minutum Pei191
445970	periphery	Alistipes putredinis	Alistipes putredinis DSM 17216
445971	core	Anaerofustis stercorihominis	Anaerofustis stercorihominis DSM 17244
445972	core	Anaerotruncus colihominis	Anaerotruncus colihominis DSM 17241
445973	periphery	Clostridium bartlettii	Clostridium bartlettii DSM 16795
445974	periphery	Clostridium ramosum	Clostridium ramosum DSM 1402
445975	periphery	Collinsella stercoris	Collinsella stercoris DSM 13279
445987	periphery	Borrelia valaisiana	Borrelia valaisiana VS116
446462	core	Actinosynnema mirum	Actinosynnema mirum DSM 43827
446465	core	Brachybacterium faecium	Brachybacterium faecium DSM 4810
446466	periphery	Cellulomonas flavigena	Cellulomonas flavigena DSM 20109
446468	core	Nocardiopsis dassonvillei	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111
446469	core	Sanguibacter keddieii	Sanguibacter keddieii DSM 10542
446470	core	Stackebrandtia nassauensis	Stackebrandtia nassauensis DSM 44728
446471	core	Xylanimonas cellulosilytica	Xylanimonas cellulosilytica DSM 15894
448385	core	Sorangium cellulosum	Sorangium cellulosum So ce 56
449447	core	Microcystis aeruginosa	Microcystis aeruginosa NIES-843
449673	periphery	Bacteroides stercoris	Bacteroides stercoris ATCC 43183
450851	core	Phenylobacterium zucineum	Phenylobacterium zucineum HLK1
451757	periphery	Clostridium perfringens NCTC8239	Clostridium perfringens NCTC 8239
452471	core	Amoebophilus asiaticus	Candidatus Amoebophilus asiaticus 5a2
452637	core	Opitutus terrae	Opitutus terrae PB90-1
452638	periphery	Polynucleobacter necessarius necessarius	Polynucleobacter necessarius subsp. necessarius STIR1
452652	core	Kitasatospora setae	Kitasatospora setae KM-6054
452662	periphery	Sphingobium japonicum	Sphingobium japonicum UT26S
452863	core	Arthrobacter chlorophenolicus	Arthrobacter chlorophenolicus A6
453591	core	Ignicoccus hospitalis	Ignicoccus hospitalis KIN4/I
455436	core	Glaciecola sp. HTCC2999	Glaciecola sp. HTCC2999
455632	periphery	Streptomyces griseus	Streptomyces griseus subsp. griseus NBRC 13350
456320	core	Methanococcus voltae	Methanococcus voltae A3
456442	core	Methanoregula boonei	Methanoregula boonei 6A8
456481	core	Leptospira biflexa	Leptospira biflexa serovar Patoc strain Patoc 1 (Paris)
457396	periphery	Clostridium sp. 7243FAA	Clostridium sp. 7_2_43FAA
457398	periphery	Desulfovibrio sp. 31syn3	Desulfovibrio sp. 3_1_syn3
457405	periphery	Fusobacterium sp. 71	Fusobacterium sp. 7_1
457412	core	Ruminococcus sp. 5139BFAA	Ruminococcus sp. 5_1_39BFAA
457421	periphery	Clostridiales bacterium	Clostridiales bacterium 1_7_47FAA
457424	periphery	Bacteroides fragilis 3112	Bacteroides fragilis 3_1_12
457425	periphery	Streptomyces albus	Streptomyces albus J1074
457427	periphery	Streptomyces himastatinicus	Streptomyces himastatinicus ATCC 53653
457429	periphery	Streptomyces pristinaespiralis	Streptomyces pristinaespiralis ATCC 25486
457570	core	Natranaerobius thermophilus	Natranaerobius thermophilus JW/NM-WN-LF
458233	core	Macrococcus caseolyticus	Macrococcus caseolyticus JCSC5402
458817	periphery	Shewanella halifaxensis	Shewanella halifaxensis HAW-EB4
460265	periphery	Methylobacterium nodulans	Methylobacterium nodulans ORS 2060
463191	periphery	Streptomyces sviceus	Streptomyces sviceus ATCC 29083
465515	core	Micrococcus luteus	Micrococcus luteus NCTC 2665
465541	periphery	Streptomyces sp. Mg1	Streptomyces sp. Mg1
465817	periphery	Erwinia tasmaniensis	Erwinia tasmaniensis Et1/99
467200	periphery	Streptomyces griseoflavus	Streptomyces griseoflavus Tu4000
467661	periphery	Rhodobacteraceae bacterium KLH11	Rhodobacteraceae bacterium KLH11
467705	periphery	Streptococcus gordonii	Streptococcus gordonii str. Challis substr. CH1
469008	periphery	Escherichia coli BL21DE3	Escherichia coli BL21(DE3)
469371	core	Thermobispora bispora	Thermobispora bispora DSM 43833
469378	core	Cryptobacterium curtum	Cryptobacterium curtum DSM 15641
469381	core	Dethiosulfovibrio peptidovorans	Dethiosulfovibrio peptidovorans DSM 11002
469382	core	Halogeometricum borinquense	Halogeometricum borinquense DSM 11551
469383	core	Conexibacter woesei	Conexibacter woesei DSM 14684
469595	periphery	Citrobacter sp. 302	Citrobacter sp. 30_2
469596	core	Coprobacillus sp. 291	Coprobacillus sp. 29_1
469606	periphery	Fusobacterium sp. 4113	Fusobacterium sp. 4_1_13
469610	periphery	Burkholderiales bacterium 1147	Burkholderiales bacterium 1_1_47
469613	periphery	Enterobacteriaceae bacterium	Enterobacteriaceae bacterium 9_2_54FAA
469615	periphery	Fusobacterium gonidiaformans	Fusobacterium gonidiaformans ATCC 25563
469616	periphery	Fusobacterium mortiferum	Fusobacterium mortiferum ATCC 9817
469617	periphery	Fusobacterium ulcerans	Fusobacterium ulcerans ATCC 49185
469618	periphery	Fusobacterium varium	Fusobacterium varium ATCC 27725
470145	periphery	Bacteroides coprocola	Bacteroides coprocola DSM 17136
470146	periphery	Coprococcus comes	Coprococcus comes ATCC 27758
471223	periphery	Geobacillus sp. WCH70	Geobacillus sp. WCH70
471821	periphery	uncultured Tg1 bacterium RsD17	uncultured Termite group 1 bacterium phylotype Rs-D17
471852	core	Thermomonospora curvata	Thermomonospora curvata DSM 43183
471853	core	Beutenbergia cavernae	Beutenbergia cavernae DSM 12333
471854	core	Dyadobacter fermentans	Dyadobacter fermentans DSM 18053
471855	core	Slackia heliotrinireducens	Slackia heliotrinireducens DSM 20476
471856	core	Jonesia denitrificans	Jonesia denitrificans DSM 20603
471857	core	Saccharomonospora viridis	Saccharomonospora viridis DSM 43017
471870	periphery	Bacteroides intestinalis	Bacteroides intestinalis DSM 17393
471874	core	Providencia stuartii	Providencia stuartii ATCC 25827
471875	periphery	Ruminococcus lactaris	Ruminococcus lactaris ATCC 29176
471881	periphery	Proteus penneri	Proteus penneri ATCC 35198
472759	core	Nitrosococcus halophilus	Nitrosococcus halophilus Nc4
476272	periphery	Blautia hydrogenotrophica	Blautia hydrogenotrophica DSM 10507
477974	core	Desulforudis audaxviator	Candidatus Desulforudis audaxviator MP104C
478749	periphery	Marvinbryantia formatexigens	Marvinbryantia formatexigens DSM 14469
478801	core	Kytococcus sedentarius	Kytococcus sedentarius DSM 20547
479431	core	Nakamurella multipartita	Nakamurella multipartita DSM 44233
479432	core	Streptosporangium roseum	Streptosporangium roseum DSM 43021
479433	core	Catenulispora acidiphila	Catenulispora acidiphila DSM 44928
479434	core	Sphaerobacter thermophilus	Sphaerobacter thermophilus DSM 20745
479435	core	Kribbella flavida	Kribbella flavida DSM 17836
479436	periphery	Veillonella parvula	Veillonella parvula DSM 2008
479437	core	Eggerthella lenta	Eggerthella lenta DSM 2243
481448	core	Methylacidiphilum infernorum	Methylacidiphilum infernorum V4
481743	periphery	Paenibacillus sp. Y412MC10	Paenibacillus sp. Y412MC10
481805	periphery	Escherichia coli ATCC8739	Escherichia coli ATCC 8739
483215	periphery	Bacteroides finegoldii	Bacteroides finegoldii DSM 17565
483216	core	Bacteroides eggerthii	Bacteroides eggerthii DSM 20697
483218	core	Bacteroides pectinophilus	Bacteroides pectinophilus ATCC 43243
483219	core	Myxococcus fulvus	Myxococcus fulvus HW-1
484018	periphery	Bacteroides plebeius	Bacteroides plebeius DSM 17135
484019	periphery	Thermosipho africanus	Thermosipho africanus TCF52B
484022	periphery	Francisella philomiragia	Francisella philomiragia subsp. philomiragia ATCC 25017
485913	core	Ktedonobacter racemifer	Ktedonobacter racemifer DSM 44963
485914	core	Halomicrobium mukohataei	Halomicrobium mukohataei DSM 12286
485915	core	Desulfohalobium retbaense	Desulfohalobium retbaense DSM 5692
485916	periphery	Desulfotomaculum acetoxidans	Desulfotomaculum acetoxidans DSM 771
485917	periphery	Pedobacter heparinus	Pedobacter heparinus DSM 2366
485918	core	Chitinophaga pinensis	Chitinophaga pinensis DSM 2588
486041	core	Laccaria bicolor	Laccaria bicolor S238N H82
487796	periphery	Flavobacteria bacterium MS0242A	Flavobacteria bacterium MS024-2A
487797	periphery	Flavobacteria bacterium MS0243C	Flavobacteria bacterium MS024-3C
488538	core	Puniceispirillum marinum	Candidatus Puniceispirillum marinum IMCC1322
489653	periphery	Neisseria lactamica	Neisseria lactamica 020-06
489825	core	Moorea producta	Moorea producta 3L
490899	core	Desulfurococcus kamchatkensis	Desulfurococcus kamchatkensis 1221n
491915	core	Anoxybacillus flavithermus	Anoxybacillus flavithermus WK1
491916	periphery	Rhizobium etli CIAT652	Rhizobium etli CIAT 652
491952	periphery	Marinomonas posidonica	Marinomonas posidonica IVIA-Po-181
496833	periphery	Mycoplasma fermentans	Mycoplasma fermentans PG18
497964	core	Chthoniobacter flavus	Chthoniobacter flavus Ellin428
497965	periphery	Cyanothece sp. PCC7822	Cyanothece sp. PCC 7822
498211	core	Cellvibrio japonicus	Cellvibrio japonicus Ueda107
498217	core	Edwardsiella tarda	Edwardsiella tarda EIB202
498742	core	Borrelia spielmanii	Borrelia spielmanii A14S
498761	core	Heliobacterium modesticaldum	Heliobacterium modesticaldum Ice1
498848	core	Thermus aquaticus	Thermus aquaticus Y51MC23
499177	periphery	Clostridium sticklandii	Clostridium sticklandii DSM 519
499229	core	Tepidanaerobacter sp. Re1	Tepidanaerobacter sp. Re1
500485	core	Penicillium chrysogenum	Penicillium chrysogenum Wisconsin 54 1255
500633	periphery	Clostridium hiranonis	Clostridium hiranonis DSM 13275
500635	core	Mitsuokella multacida	Mitsuokella multacida DSM 20544
500637	periphery	Providencia rustigianii	Providencia rustigianii DSM 4541
500639	periphery	Enterobacter cancerogenus	Enterobacter cancerogenus ATCC 35316
500640	periphery	Citrobacter youngae	Citrobacter youngae ATCC 29220
501479	core	Citreicella sp. SE45	Citreicella sp. SE45
502025	core	Haliangium ochraceum	Haliangium ochraceum DSM 14365
502347	core	Escherichia albertii	Escherichia albertii TW07627
502558	periphery	Eggerthella sp. YY7918	Eggerthella sp. YY7918
502779	core	Paracoccidioides sp. lutzii	Paracoccidioides sp. lutzii Pb01
504472	core	Spirosoma linguale	Spirosoma linguale DSM 74
504474	periphery	Corynebacterium urealyticum	Corynebacterium urealyticum DSM 7109
504728	core	Meiothermus ruber	Meiothermus ruber DSM 1279
504832	core	Oligotropha carboxidovorans	Oligotropha carboxidovorans OM5
506534	core	Rheinheimera sp. A13L	Rheinheimera sp. A13L
509190	periphery	Caulobacter segnis	Caulobacter segnis ATCC 21756
509191	core	Acetivibrio cellulolyticus	Acetivibrio cellulolyticus CD2
511062	core	Oceanimonas sp. GK1	Oceanimonas sp. GK1
511145	core	Escherichia coli K12 MG1655	Escherichia coli str. K-12 substr. MG1655
511437	periphery	Lactobacillus buchneri NRRLB30929	Lactobacillus buchneri NRRL B-30929
511680	periphery	Butyrivibrio crossotus	Butyrivibrio crossotus DSM 2876
511995	core	Azobacteroides pseudotrichonymphae	Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2
512564	periphery	Mycoplasma crocodyli	Mycoplasma crocodyli MP145
513049	core	Arthrospira maxima	Arthrospira maxima CS-328
515618	core	Riesia pediculicola	Candidatus Riesia pediculicola USDA
515620	core	Eubacterium eligens	Eubacterium eligens ATCC 27750
515622	core	Butyrivibrio proteoclasticus	Butyrivibrio proteoclasticus B316
515635	core	Dictyoglomus turgidum	Dictyoglomus turgidum DSM 6724
515849	core	Podospora anserina	Podospora anserina S mat
517417	periphery	Chlorobaculum parvum	Chlorobaculum parvum NCIB 8327
517418	core	Chloroherpeton thalassium	Chloroherpeton thalassium ATCC 35110
517433	periphery	Pantoea sp. aB	Pantoea sp. aB
517722	periphery	Citromicrobium sp. JLT1363	Citromicrobium sp. JLT1363
518635	periphery	Bifidobacterium angulatum	Bifidobacterium angulatum DSM 20098 = JCM 7096
518637	periphery	Eubacterium biforme	Eubacterium biforme DSM 3989
518766	core	Rhodothermus marinus	Rhodothermus marinus DSM 4252
519441	core	Streptobacillus moniliformis	Streptobacillus moniliformis DSM 12112
519442	core	Halorhabdus utahensis	Halorhabdus utahensis DSM 12940
520999	periphery	Providencia alcalifaciens	Providencia alcalifaciens DSM 30120
521000	periphery	Providencia rettgeri	Providencia rettgeri DSM 1131
521003	core	Collinsella intestinalis	Collinsella intestinalis DSM 13280
521010	periphery	Borrelia bissettii	Borrelia bissettii DN127
521011	core	Methanosphaerula palustris	Methanosphaerula palustris E1-9c
521045	core	Kosmotoga olearia	Kosmotoga olearia TBF 19.5.1
521095	periphery	Atopobium parvulum	Atopobium parvulum DSM 20469
521096	core	Tsukamurella paurometabola	Tsukamurella paurometabola DSM 20162
521097	periphery	Capnocytophaga ochracea DSM7271	Capnocytophaga ochracea DSM 7271
521098	core	Alicyclobacillus acidocaldarius DSM446	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446
521460	core	Caldicellulosiruptor bescii	Caldicellulosiruptor bescii DSM 6725
521674	core	Planctomyces limnophilus	Planctomyces limnophilus DSM 3776
522306	core	Accumulibacter phosphatis	Candidatus Accumulibacter phosphatis clade IIA str. UW-1
522373	core	Stenotrophomonas maltophilia K279a	Stenotrophomonas maltophilia K279a
